Symbol,Name,Exchange,Type,Category,Currency,Unit,LastPrice,YearLow,YearHigh,MarketCapitalisation,AverageDailyVolume
O2T.F,OPHTHOTECH,FRA,EQUITY,,EUR,Share,45.536,26.835,51.916,,45
RUSPF,RusPetro plc,PNK,EQUITY,,,Share,0,,,,
WLOC,Shale Oil International Inc.,PNK,EQUITY,,,Share,0,,,,
GDMOF,DMG Mori Seiki Aktiengesellschaft,PNK,EQUITY,,,Share,0,,,,
NGG.BA,NATIONAL GRID CEDEAR EACH REP 1,BUE,EQUITY,,ARS,Share,421.21,358.00,535.10,,84
WPSL.PK,WP STEWART,PNK,EQUITY,,,Share,,,,,
ENTP,Entrprize Corp.,PNK,EQUITY,,USD,Share,0.595,0.280,2.150,4.50M,1992
DVT.V,Divestco Inc.,VAN,EQUITY,,CAD,Share,0.087,0.060,0.190,5.03M,11089
069640.KS,MKTREND,KSC,EQUITY,,KRW,Share,17756.80,9860.00,20800.00,210.61B,353070
BBAL,New York Health Care Inc.,PNK,EQUITY,,USD,Share,0.0013,0.0005,0.0031,36885.20,3132
JPM-PD,JPMorgan Chase Bank N A London ,NYQ,EQUITY,,USD,Share,0.00,24.13,24.29,1.22B,
YGDC,GlobalMin Ventures Inc.,PNK,EQUITY,,,Share,0,,,,
OPCO.ST,OPCON,STO,EQUITY,,SEK,Share,0.79,0.38,1.03,325.77M,3141151
OY.V,Oyster Oil and Gas Ltd.,VAN,EQUITY,,CAD,Share,0.275,0.240,0.590,7.55M,2120
PGDIF,Peregrine Diamonds Ltd.,PNK,EQUITY,,USD,Share,0.207,0.110,0.400,51.73M,4468
KONN.BE,KOMERCNI BANKA,BER,EQUITY,,EUR,Share,189.39,160.31,206.26,,
NCBC,New Century Bancorp Inc.,NGM,EQUITY,,,Share,0,,,,
RDO.SG,SIRIUS XM HLDGS,STU,EQUITY,,EUR,Share,3.411,2.440,3.737,,1684
SRJTC.BO,SRI JAYALAKSHMI SPINNING MILLS,BSE,EQUITY,,,Share,,,,,
XTIC.PK,XI TEC INC (NEW),PNK,EQUITY,,,Share,,,,,
EGRTF,El Tigre Silver Corp,PNK,EQUITY,,USD,Share,0.1137,0.0760,0.4200,,332
YUEXF.PK,YUEXIU PROPERTY,PNK,EQUITY,,,Share,,,,,
FIRRY,First Tractor Co. Ltd.,PNK,EQUITY,,,Share,10,7,11,,13
SRK.V,Strike Diamond Corp.,VAN,EQUITY,,CAD,Share,0.04,0.04,0.15,1.07M,41081
MEDI.TA,MEDTECHNICA,TLV,EQUITY,,ILS,Share,8.86,7.56,920.00,13.34B,1940
OXFCF.PK,VELOCYS,PNK,EQUITY,,,Share,,,,,
RDSMY,Koninklijke DSM N.V.,PNK,EQUITY,,USD,Share,14.90,12.36,17.97,10.32B,82614
XOM.MU,XOOM,MUN,EQUITY,,EUR,Share,19.637,11.215,22.975,,269
SHVTF,Select Harvests Limited,PNK,EQUITY,,USD,Share,8.10,4.78,8.87,498.22M,1065
0596-OL.HK,INSPUR INT'L,HKG,EQUITY,,HKD,Share,0.00,,,,
080030.KS,N/A,KSC,EQUITY,,,Share,,,,,
SBI,Western Asset Intermediate Muni,ASE,EQUITY,,USD,Share,9.79,9.47,10.21,,19813
FAC.IR,FALCON OIL & GAS,ISE,EQUITY,,EUR,Share,0.000,0.100,0.158,,29050
VQSLF,VIQ Solutions Inc.,PNK,EQUITY,,,Share,0,0,0,,
GRPH,Graphite Corp.,PNK,EQUITY,,USD,Share,0.014,0.011,0.100,2.54M,21618
ZOT.MC,ZARDOYA OTIS,MCE,EQUITY,,,Share,,,,,
GDL.L,GREKA DRILLING,LSE,EQUITY,,GBp,Share,7.37,5.79,16.80,24.89M,472462
NFLX34F.SA,NETFLIX     -DRN,SAO,EQUITY,,BRL,Share,1902.5300,855.2900,2102.0000,,23
IDIX,Idenix Pharmaceuticals Inc.,NMS,EQUITY,,,Share,0,5,24,,
TELNY,Telenor ASA,PNK,EQUITY,,USD,Share,66.82,56.00,73.42,33.45B,83590
LYPSAGEMS.BO,LYPSA GEMS & JEWELLERY LTD,BSE,EQUITY,,,Share,,,,,
1300.HK,TRIGIANT,HKG,EQUITY,,HKD,Share,2.30,1.22,2.80,2.51B,7939670
010580.KS,JICO Co. Ltd.,KSC,EQUITY,,KRW,Share,720.49,426.00,1220.00,28.09B,805002
RXHKF,RHI AG WIEN,PNK,EQUITY,,,Share,,,,,
QQEW,First Trust NASDAQ-100 Equal Wtd ETF,NGM,EQUITY,,USD,Share,44.62,36.48,45.70,,77179
KEA.L,KEA PETROLEUM,LSE,EQUITY,,GBp,Share,1.10,0.65,35.31,1.02M,129384
ZMNO.L,ZAMANO,LSE,EQUITY,,GBp,Share,9.34,7.00,11.00,9.45M,15033
1190.HK,BOLINA,HKG,EQUITY,,HKD,Share,2.68,1.60,3.20,2.58B,3647950
KBKCP,KBK CPTL TR I TPS,PNK,EQUITY,,USD,Share,1.210,1.120,1.250,,40
RHA.V,Annidis Corporation,VAN,EQUITY,,CAD,Share,0.11,0.01,0.35,5.32M,14577
1787.TWO,JINTEX CORPORATION TWD10,TWO,EQUITY,,TWD,Share,22.18,19.55,36.60,,438318
ARC.V,Arian Resources Corp.,VAN,EQUITY,,CAD,Share,0.03,0.01,0.14,2.46M,434091
M04.SG,MGM CHINA HLDGS,STU,EQUITY,,EUR,Share,1.604,1.434,2.756,,63
ADIMF.PK,ASAHI DIAMOND INDL C,PNK,EQUITY,,,Share,,,,,
NNLX,NanoLogix Inc.,PNK,EQUITY,,USD,Share,0.0337,0.0100,0.1800,3.87M,129452
YRBAF,Yorbeau Resources Inc.,PNK,EQUITY,,USD,Share,0.0000,,,21.35M,
OGFGF.PK,ORIGIN ENERGY LTD,PNK,EQUITY,,,Share,,,,,
TFG,Fixed Income Trust for Goldman ,NYQ,EQUITY,,USD,Share,26.52,25.82,29.89,,1575
PFODF,Premier Foods plc,PNK,EQUITY,,USD,Share,0.63,0.45,0.86,416.89M,589
011210.KS,HYUNDAI WIA,KSC,EQUITY,,KRW,Share,113130.00,91200.00,234000.00,2640.16B,170112
WEIZFIN.BO,WEIZMANN FINCORP LTD.,BSE,EQUITY,,,Share,,,,,
AQPVF,Aqua Pure Ventures Inc.,PNK,EQUITY,,USD,Share,0.0100,0.0100,0.2100,9152.80,12114
SMCB.JK,Holcim Indonesia Tbk.,JKT,EQUITY,,IDR,Share,1526.35,1425.00,3100.00,,1994660
FTT,Federated Enhanced Treasury Inc,NYQ,EQUITY,,USD,Share,13.30,12.75,13.83,,13187
TMEEF,Tomen Electronics Corporation,PNK,EQUITY,,,Share,16,16,16,,
JSEJF.PK,JSE LIMITED JOHANNES,PNK,EQUITY,,,Share,,,,,
VTXPF.PK,VICTREX PLC,PNK,EQUITY,,,Share,,,,,
CUBA,The Herzfeld Caribbean Basin Fu,NCM,EQUITY,,USD,Share,10.60,6.38,14.97,,89344
NMGL.PK,NORTH AMERICAN GOLD,PNK,EQUITY,,,Share,,,,,
WISKF,Weiss Korea Opportunity Fund Ltd.,PNK,EQUITY,,USD,Share,2.14,1.80,2.45,,570
ZHEXY,Zhejiang Expressway Co. Ltd.,PNK,EQUITY,,USD,Share,14.77,9.91,16.49,5.10B,1265
MELCA.NZ,Meridian Energy Limited,NZE,EQUITY,,,Share,,,,,
NDHLF,NetDimensions (Holdings) Ltd,PNK,EQUITY,,,Share,0,,,,
RDHL,RedHill Biopharma Ltd.,NCM,EQUITY,,USD,Share,17.50,6.89,22.22,165.61M,75033
3AI.SG,ALLIED NEVADA GOLD,STU,EQUITY,,EUR,Share,0.146,0.106,3.000,16.41M,8483
PYHPF,PRIMARY HEALTH PROP,PNK,EQUITY,,,Share,,,,,
KEC6.BO,KEC INTERNATIONAL LTD (FORMERL,BSE,EQUITY,,,Share,,,,,
SCPZF,Sprott Resource Corp.,PNK,EQUITY,,USD,Share,0.758,0.660,3.060,66.80M,87762
C15.SG,EMPIRE NON VTG-A,STU,EQUITY,,EUR,Share,64.441,48.130,70.944,,
ZLIXF.PK,ZELTIA SA VIGO (3),PNK,EQUITY,,,Share,,,,,
CGEMY,Cap Gemini S.A.,PNK,EQUITY,,USD,Share,44.773,31.050,47.910,8.37B,8475
TSUKF,Toyo Suisan Kaisha Ltd.,PNK,EQUITY,,USD,Share,0.00,,,3.70B,
DALT.PK,DALTON INDUSTRIES IN,PNK,EQUITY,,,Share,,,,,
VW-V.SW,VOLKSWAGEN VZ,EBS,EQUITY,,CHF,Share,224.77,181.30,269.25,,31
WALK.PK,WALKING CO HOLDINGS,PNK,EQUITY,,,Share,,,,,
OROCF.PK,OROCOBRE LTD,PNK,EQUITY,,,Share,,,,,
9IVA.SG,Quest Holdings S.A.,STU,EQUITY,,EUR,Share,0.000,3.500,5.339,,
JSCPY,JSR Corporation,PNK,EQUITY,,USD,Share,17.647,16.090,18.450,3.90B,737
5VE.F,VERTEX ENERGY,FRA,EQUITY,,EUR,Share,2.380,1.629,5.588,,1000
CMOXF,ISHARES S&P; GLOBAL W,PNK,EQUITY,,,Share,22,20,22,,11
SJR-B.ST,SKA JOUR & REKR -B-,STO,EQUITY,,SEK,Share,103.07,75.00,119.00,355.25M,10000
VSTTILLERS.BO,V.S.T.TILLERS TRACTORS LTD.,BSE,EQUITY,,,Share,,,,,
NGRC,National Graphite Corp.,PNK,EQUITY,,USD,Share,0.0461,0.0200,0.7250,2.10M,3116
IO.V,Inca One Gold Corp.,VAN,EQUITY,,CAD,Share,0.201,0.130,0.285,11.93M,97308
YXEN.BE,CAN STG METALS,BER,EQUITY,,EUR,Share,0.035,0.021,0.066,,
JAZ.MC,JAZZTEL,MCE,EQUITY,,,Share,,,,,
034830.KQ,KOREIT,KOE,EQUITY,,KRW,Share,0.00,4020.00,4180.00,986.01B,
WSBLD.PK,ENHANCED SYSTEMS TEC,PNK,EQUITY,,,Share,,,,,
ZGOLDINV.BO,GOLD ROCK INVESTMENTS LTD.,BSE,EQUITY,,,Share,,,,,
FFN,FriendFinder Networks Inc.,NGM,EQUITY,,,Share,,,,,
7PW.MU,PACIFIC WILDCAT,MUN,EQUITY,,EUR,Share,0.01,0.00,0.03,,
YYSSL.PK,BOSTON CAP TX SER 48,PNK,EQUITY,,,Share,,,,,
5312.TWO,FORMOSA OPTICAL TE TWD10,TWO,EQUITY,,TWD,Share,82.64,78.40,107.00,,95883
1818-OL.HK,ZHAOJIN MINING,HKG,EQUITY,,HKD,Share,0.00,,,,
NPSKF.PK,N S K LTD ORD,PNK,EQUITY,,,Share,,,,,
MLCFI.PA,CHINA FOREST INDUST,PAR,EQUITY,,EUR,Share,17.60,17.60,17.60,,
ZPG.L,ZERO PREF,LSE,EQUITY,,,Share,,,,,
GODYF,Deer Horn Capital Inc.,PNK,EQUITY,,USD,Share,0.000,0.000,0.002,6.55M,
KGTFF,Krung Thai Bank Public Company Limited,PNK,EQUITY,,USD,Share,0.528,0.505,0.775,7.06B,989
CPGT.JK,CIPAGANTI CITRA GRAHA TBK IDR10,JKT,EQUITY,,IDR,Share,65.69,54.00,136.00,,12415900
SIL.PA,Silic SA,PAR,EQUITY,,,Share,,,,,
D3H.MU,DISCOVERY,MUN,EQUITY,,EUR,Share,9.074,6.271,10.845,,100
CRWN.L,Crown Place VCT Ord,LSE,EQUITY,,GBp,Share,0.28,28.00,30.50,,5137
PNA.BE,PINNACLE HLDGS,BER,EQUITY,,EUR,Share,0.772,0.512,1.035,,
CEM,ClearBridge Energy MLP Fund Inc,NYQ,EQUITY,,USD,Share,24.21,22.34,30.34,,160200
DAWIF,Daiwa Industries Ltd.,PNK,EQUITY,,USD,Share,6.50,6.50,6.50,,
VOLTAS4.BO,VOLTAS LTD,BSE,EQUITY,,,Share,,,,,
TGASF,Towngas China Company Limited,PNK,EQUITY,,USD,Share,0.94,0.80,1.19,2.26B,4740
047050.KS,Daewoo International Corp.,KSC,EQUITY,,KRW,Share,25779.70,24100.00,38750.00,2863.98B,351298
XXBBR,BOSTON CAP TAX CRED,PNK,EQUITY,,,Share,,,,,
ZKHANDEN.BO,Khandelwal Extractions Ltd.,BSE,EQUITY,,,Share,,,,,
XBTC.PK,XHIBIT CORP,PNK,EQUITY,,,Share,,,,,
2615.TW,WAN HAI LINES TWD10,TAI,EQUITY,,TWD,Share,26.70,15.30,38.80,54.90B,5454140
AVACF,Avance Gas Holding Ltd.,PNK,EQUITY,,USD,Share,16.70,14.86,18.68,600.29M,2444
XBTC.OB,XHIBIT CORP,OBB,EQUITY,,,Share,0,,,,
EMD,Western Asset Emerging Markets ,NYQ,EQUITY,,USD,Share,10.85,10.45,13.01,,122865
XXMMF.PK,XIMEN MINING CORP,PNK,EQUITY,,,Share,,,,,
DACHF,DAICEL CHEMICAL INDS,PNK,EQUITY,,USD,Share,13.07,8.75,13.65,4.27B,22
HEGIF.PK,HENGAN INTL,PNK,EQUITY,,,Share,,,,,
CKGT.PK,CHINA KANGTAI CACTUS,PNK,EQUITY,,,Share,,,,,
VLCR,Velcera Inc.,PNK,EQUITY,,,Share,,,,,
DRCSY,Dairy Crest Group plc,PNK,EQUITY,,USD,Share,0.41,0.28,0.43,1.18B,44
NORTF,Bama Gold Corp.,PNK,EQUITY,,USD,Share,0.1136,0.0230,0.3700,296348.50,27
SMCVF,SMC VENTURES INC,PNK,EQUITY,,,Share,,,,,
RPL.V,Renegade Petroleum Ltd,VAN,EQUITY,,,Share,,,,,
ITONF,ITO EN LTD PFD,PNK,EQUITY,,,Share,17,16,17,,
NRCIA,National Research Corp.,NMS,EQUITY,,USD,Share,14.00,12.41,18.40,352.64M,16082
SZM.BE,CHINA SHEN ZHOU MNG,BER,EQUITY,,,Share,,,,,
QPAC,Quinpario Acquisition Corp.,NCM,EQUITY,,USD,Share,9.87,0.01,10.49,102.47M,48224
N9A.F,KING ISLAND SCHEEL,FRA,EQUITY,,EUR,Share,0.063,0.018,0.126,,121
MAPI.JK,Mitra Adiperkasa Tbk.,JKT,EQUITY,,IDR,Share,5555.41,4380.00,6225.00,,869617
FWLWE.OB,FLATWORLD ACQUISITION CORP WTS,OBB,EQUITY,,,Share,,,,,
BOR.V,Border Petroleum Limited,VAN,EQUITY,,CAD,Share,0.018,0.010,0.115,1.59M,25519
LXP1.SG,MASSMART HOLDINGS,STU,EQUITY,,EUR,Share,10.350,7.871,13.028,,
EPLYF,EPS CO LTD TOKYO,PNK,EQUITY,,USD,Share,9.93,9.93,9.93,,
CPEQF,Adamas Finance Asia Limited,PNK,EQUITY,,,Share,,,,,
EKDKQ,Eastman Kodak Co.,PNK,EQUITY,,,Share,,,,,
OSF-UN.TO,OIL SANDS SECTOR FUND,TOR,EQUITY,,CAD,Share,0.00,4.83,7.15,30.21M,
XGEN,NexGen Holdings Corp.,PNK,EQUITY,,USD,Share,0.0019,0.0011,0.0320,146140.81,251652
AUGUF,Augustine Ventures Inc.,PNK,EQUITY,,USD,Share,0.035,0.022,0.053,3.81M,4425
QLA.F,ALASKA COMM SYS GRP,FRA,EQUITY,,EUR,Share,2.133,0.967,2.239,,23
NWSTF,New Standard Energy Limited,PNK,EQUITY,,USD,Share,0.0071,0.0020,0.1330,3.82M,87720
NRDEF,Nordea Bank AB (publ),PNK,EQUITY,,USD,Share,13.17,10.70,13.62,50.29B,57
VTSYF,Vitasoy International Holdings Limited,PNK,EQUITY,,USD,Share,1.76,1.25,1.95,1.76B,1081
SRHGF,Shoprite Holdings Ltd.,PNK,EQUITY,,USD,Share,14.07,12.50,15.32,7.12B,6
QTVLF,QT Vascular Ltd.,PNK,EQUITY,,USD,Share,0.0000,0.0896,0.0896,68.66M,
0YL.F,YELLOWHEAD MNG,FRA,EQUITY,,EUR,Share,0.057,0.033,0.108,,
OMI.L,OROSUR MNG,LSE,EQUITY,,GBp,Share,9.00,8.00,17.75,8.33M,44984
MVBF,MVB Financial Corp.,PNK,EQUITY,,USD,Share,14.54,12.75,16.51,115.75M,1940
AOIFF,Africa Oil Corp,PNK,EQUITY,,USD,Share,1.88,1.40,6.68,629.73M,15186
BZHGY,BHG SA  Brazil Hospitality Group,PNK,EQUITY,,,Share,0,,,,
TNSX.PK,TRANSAX INTL LTD,PNK,EQUITY,,,Share,,,,,
OPA-H.V,OPAL ENERGY CORP,VAN,EQUITY,,,Share,,,,,
JMC.L,JPMorgan Chinese Ord,LSE,EQUITY,,GBp,Share,2.2581,154.8250,233.9550,,50688
AOFC.L,AFRICA OPP C/USD,LSE,EQUITY,,USD,Share,0.90,0.81,0.97,,
EXXI.L,ENERGY USD UNRESTR,LSE,EQUITY,,USD,Share,0.00,3.41,25.00,377.74M,
QKFXF.PK,QUICKFLIX LTD,PNK,EQUITY,,,Share,,,,,
NWIN.OB,NORTHWEST INDIANA BANCORP,OBB,EQUITY,,,Share,27,25,28,,596
LMS.V,Less Mess Storage Inc.,VAN,EQUITY,,CAD,Share,0.82,0.60,1.00,7.58M,7819
GWSAF,Gowest Gold Ltd,PNK,EQUITY,,USD,Share,0.0583,0.0350,0.0920,10.26M,11235
SIX3.HM,SIXT VZ,HAM,EQUITY,,EUR,Share,32.758,18.630,37.600,,184
QIC-U.V,QUANTUM INTERNATIONAL INCOME CO,VAN,EQUITY,,USD,Share,0.00,0.17,1.00,13.91M,
NGPHF,Northern Graphite Corporation,PNK,EQUITY,,USD,Share,0.51,0.05,1.32,19.67M,43114
QTVLF.PK,QT VASCULAR LTD,PNK,EQUITY,,,Share,,,,,
BANX,StoneCastle Financial Corp.,NMS,EQUITY,,USD,Share,17.45,16.05,26.60,,26835
EKDKQ.PK,EASTMAN KODAK CO,PNK,EQUITY,,,Share,,,,,
WDMG,Winsonic Digital Media Group Ltd.,PNK,EQUITY,,,Share,0,,,,
SAABF,SAAB AB (publ.),PNK,EQUITY,,USD,Share,0.00,,,2.71B,
NVP8.SG,Berli Jucker Public Co. Ltd.,STU,EQUITY,,EUR,Share,0.924,0.863,1.356,,
MGHZ.L,M&G; High Income ZDP 2017,LSE,EQUITY,,GBp,Share,1.05,110.01,114.70,,3353
TKHVY.PK,TURK HAVA YALLARI AO,PNK,EQUITY,,,Share,,,,,
XNGSY.PK,ENN ENERGY HLDGS LTD,PNK,EQUITY,,,Share,,,,,
K1L.BE,LINCOLN EDUC SVCS,BER,EQUITY,,EUR,Share,1.992,1.457,2.874,,
13X.SG,XINYI SOLAR HLD,STU,EQUITY,,EUR,Share,0.000,0.192,0.458,,8375
5159.KL,YOONG ONN CORPORATION BERHAD,KLS,EQUITY,,MYR,Share,0.868,0.800,1.390,147.94M,32531
AULGF,AngloGold Ashanti Ltd.,PNK,EQUITY,,USD,Share,9.77,7.66,18.00,3.52B,13
FLNXF,Flinders Resources Limited,PNK,EQUITY,,USD,Share,0.2194,0.1400,1.0900,7.44M,27059
FAX,Aberdeen Asia-Pacific Income Fu,ASE,EQUITY,,USD,Share,5.06,4.67,6.31,,756503
HESF.EX,HENKEL,EUX,EQUITY,,EUR,Share,0.00,,,,
TOCOF.PK,TOM GROUP LIMITED,PNK,EQUITY,,,Share,,,,,
PCDAF,POSTMEDIA NETWORK,PNK,EQUITY,,,Share,0,,,,
TMPHF,Temple Hotels Inc.,PNK,EQUITY,,USD,Share,1.982,1.541,5.414,63.33M,792
QACL.F,4.75 BARCLAYS NCCP,FRA,EQUITY,,EUR,Share,0.000,96.650,104.500,,36667
TIRXF,Tirex Resources Ltd.,PNK,EQUITY,,USD,Share,0.17,0.14,0.40,14.87M,30544
JPS,Nuveen Quality Preferred Income,NYQ,EQUITY,,USD,Share,8.64,8.10,9.48,,396484
AHOND,Koninklijke Ahold N.V.,PNK,EQUITY,,,Share,0,,,,
CFGE,Calamos Focus Growth ETF,NGM,EQUITY,,USD,Share,11.04,9.33,11.30,,140
IRLTY,Intralot SA,PNK,EQUITY,,,Share,2,1,3,,
OSZG.F,OTP BANK GDR REG-S,FRA,EQUITY,,EUR,Share,8.794,5.241,9.783,,
LEHJQ,LEHMAN PFD J,PNK,EQUITY,,,Share,,,,,
ZENITHSTL.BO,ZENITH STEEL TUBES AND INDUSTR,BSE,EQUITY,,,Share,,,,,
1GE.MU,GEMOSCAN CDA-A,MUN,EQUITY,,EUR,Share,0.005,0.001,0.050,,125818
STT-PE,State Street Corporation Deposi,NYQ,EQUITY,,USD,Share,0.00,25.23,25.35,,
ZTHO.PK,Z-TRIM HLDGS INC,PNK,EQUITY,,,Share,,,,,
1237.HK,MERRY GARDEN,HKG,EQUITY,,HKD,Share,0.66,0.49,1.07,785.95M,23552800
AGM-A,Federal Agricultural Mortgage Corp.,NYQ,EQUITY,,USD,Share,26.73,19.64,30.82,298.47M,394
CBNC,County Bank Corp.,PNK,EQUITY,,USD,Share,24.73,21.50,26.00,27.70M,309
OPESF,Opera Software ASA,PNK,EQUITY,,USD,Share,8.26,7.05,14.66,1.22B,4208
HOKCF,The Hong Kong and China Gas Company Limited,PNK,EQUITY,,USD,Share,2.07,1.90,2.30,23.47B,163
BF-A,Brown-Forman Corporation,NYQ,EQUITY,,USD,Share,107.32,81.38,112.53,23.19B,37130
ROC.V,Red Oak Mining Corp.,VAN,EQUITY,,CAD,Share,0.01,0.01,0.08,203610.00,22117
TOSYY,Toshiba Corporation,PNK,EQUITY,,USD,Share,20.60,16.90,28.65,13.15B,27581
SHRVINDPPR.BO,SHREE VINDHYA PAPER MILLS LTD.,BSE,EQUITY,,,Share,,,,,
JRPT.JK,Jaya Real Property Tbk.,JKT,EQUITY,,IDR,Share,969.86,770.00,1250.00,,523567
PDSMFL-BE.NS,PDS Multinational Fas Ltd,NSI,EQUITY,,,Share,,,,,
AOIL.OB,ARMADA OIL INC,OBB,EQUITY,,,Share,0,,,,
084990.KQ,ViroMed Co. Ltd.,KOE,EQUITY,,KRW,Share,0.00,168800.00,176000.00,2406.39B,
001880.KS,Samho International Co. Ltd.,KSC,EQUITY,,KRW,Share,26077.00,11250.00,33200.00,400.73B,35021
VIZ.OL,VI(Z)RT,OSL,EQUITY,,,Share,37,22,37,,44231
MOL.AX,Moly Mines Ltd.,ASX,EQUITY,,AUD,Share,0.069,0.069,0.069,,
APTPF.PK,AIRPORTS OF THAILAND,PNK,EQUITY,,,Share,,,,,
YRBAF.PK,YORBEAU RESOURCES IN,PNK,EQUITY,,,Share,,,,,
MBCN,Middlefield Banc Corp.,NCM,EQUITY,,USD,Share,32.52,28.55,35.86,71.34M,805
XXJVA.PK,BOSTON CAP FD IV 45,PNK,EQUITY,,,Share,,,,,
ZMZNP.ME,ZMZ PREF,MCX,EQUITY,,RUB,Share,0.00,14.85,14.90,,876
KESAF.PK,DARTY PLC,PNK,EQUITY,,,Share,,,,,
RNEW11F.SA,RENOVA      -UNT     N2,SAO,EQUITY,,BRL,Share,0.00,33.50,33.50,,
4729.TWO,MILDEX OPTICAL INC TWD10,TWO,EQUITY,,TWD,Share,17.68,15.85,25.50,,212358
PPLL,Peoples Ltd.,PNK,EQUITY,,USD,Share,62.00,49.52,65.46,,
7BF.F,ROYAL BAFOKENG PLAT,FRA,EQUITY,,EUR,Share,3.609,2.766,5.163,,335
OXO1BC.SW,XING N,EBS,EQUITY,,EUR,Share,168.50,168.50,169.00,,11
AZNCF,AstraZeneca PLC,PNK,EQUITY,,USD,Share,66.22,64.10,75.20,85.29B,2198
WANHF,Seven West Media Limited,PNK,EQUITY,,USD,Share,0.00,,,,
DSX-PB,Diana Shipping Inc.,NYQ,EQUITY,,USD,Share,0.00,24.82,24.90,64.56M,
1453.TW,TA JIANG DEVELOP TWD10,TAI,EQUITY,,TWD,Share,11.14,8.15,15.30,1.04B,924591
TKNOF.PK,TAKANO CO LTD,PNK,EQUITY,,,Share,,,,,
FGH.V,First Growth Holdings Ltd.,VAN,EQUITY,,CAD,Share,0.11,0.08,0.27,4.12M,35133
CNE.TO,Canacol Energy Ltd,TOR,EQUITY,,CAD,Share,2.77,1.40,7.40,325.59M,526530
HOCPF.PK,HOYA CORP,PNK,EQUITY,,,Share,,,,,
2114.TW,HSIN YUNG CHIEN CO TWD10,TAI,EQUITY,,TWD,Share,87.64,79.70,131.00,5.43B,175015
SAUHF,Straumann Holding AG,PNK,EQUITY,,USD,Share,271.83,207.06,276.70,85.33B,19
YPF.BE,YPF SA SP ADR-D,BER,EQUITY,,EUR,Share,25.205,17.240,30.620,,
GVR.V,Golden Virtue Resources Inc.,VAN,EQUITY,,,Share,,,,,
VCANF.PK,VOLCAN COMAPNIA MINE,PNK,EQUITY,,,Share,,,,,
NBFJF,NIPPON BLDG FD INC,PNK,EQUITY,,USD,Share,0.0000,,,,
BO.CO,BANG & OLUFSEN ,CPH,EQUITY,,DKK,Share,56.15,30.20,72.00,2.47B,37926
CEN,Center Coast MLP & Infrastructu,NYQ,EQUITY,,USD,Share,15.50,15.06,20.74,,153987
QTNTU,Quotient Limited,NGM,EQUITY,,,Share,0,,,,
YAB2.F,ALTA VISTA VENTURES,FRA,EQUITY,,EUR,Share,0.010,0.001,0.116,,19426
4723.KL,JAKS RESOURCES BERHAD,KLS,EQUITY,,MYR,Share,0.69,0.38,0.85,359.46M,4844090
5V6.SG,Vapor Corp.,STU,EQUITY,,EUR,Share,0.349,0.222,3.400,,
HKTGF,HIKARI TSUSHIN INC,PNK,EQUITY,,USD,Share,0.00,,,,
WT5.BE,CAL WATER SERV GRP,BER,EQUITY,,EUR,Share,20.95,16.67,24.00,,
OLTO.ST,OLAV THON,STO,EQUITY,,NOK,Share,157.13,114.00,166.50,14.58B,1
PYN,PIMCO New York Municipal Income,NYQ,EQUITY,,USD,Share,9.54,9.16,10.63,,8524
SWPIF,Sawai Pharmaceutical Co. Ltd.,PNK,EQUITY,,,Share,58,58,58,,
AFLYY,Air France-KLM SA,PNK,EQUITY,,USD,Share,7.42,6.33,12.10,2.06B,3695
GWLLY,Great Wall Motor Company Ltd.,PNK,EQUITY,,USD,Share,54.4967,37.4000,77.5000,12.46B,15686
134126.L,PROSP VOSKHOD USD,LSE,EQUITY,,,Share,,,,,
0484-OL.HK,FORGAME,HKG,EQUITY,,HKD,Share,0.00,,,,
PDI,PIMCO Dynamic Income Fund Commo,NYQ,EQUITY,,USD,Share,29.3891,28.8100,33.4300,,142463
WNARF.PK,WESTERN AREAS NL,PNK,EQUITY,,,Share,,,,,
CEI.V,MARGAUX RESOURCES LTD.,VAN,EQUITY,,,Share,,,,,
TWOC.PK,TRANS WORLD CORP,PNK,EQUITY,,,Share,,,,,
VUX.V,Vital Energy Inc.,VAN,EQUITY,,CAD,Share,0.21,0.01,0.25,8.00M,3907
TSDRF,Tsodilo Resources Ltd.,PNK,EQUITY,,USD,Share,0.81,0.59,1.22,24.32M,633
CVXHF,Calico Resources Corp.,PNK,EQUITY,,USD,Share,0.0815,0.0640,0.1620,8.31M,1257
BRMS.JK,Bumi Resources Minerals Tbk.,JKT,EQUITY,,IDR,Share,103.72,63.00,435.00,,24552100
DSNY,Destiny Media Technologies Inc.,PNK,EQUITY,,USD,Share,0.29,0.20,0.98,16.43M,43794
BJZ,BlackRock California Municipal 2018 Term Trust,NYQ,EQUITY,,USD,Share,14.89,14.75,15.70,,14935
KDEV.ST,KAROL DEVEL -B-,STO,EQUITY,,SEK,Share,10.82,9.50,23.70,542.03M,26599
AOIFF.PK,AFRICA OIL CORP.,PNK,EQUITY,,,Share,,,,,
XS8.BE,SMS MANAGEMT & TECH,BER,EQUITY,,EUR,Share,2.296,2.199,3.085,,
9RC.F,RAPIDCLOUD -NPV-,FRA,EQUITY,,EUR,Share,0.000,0.299,0.834,,850
PLHCF,Plant Health Care plc,PNK,EQUITY,,USD,Share,1.56,1.05,1.92,112.58M,235
PSA-PO,Public Storage Depositary Share,NYQ,EQUITY,,,Share,0,,,,
KBCSY,KBC Group NV,PNK,EQUITY,,USD,Share,33.46,23.90,34.89,29.07B,20735
