Symbol,Name,Exchange,Type,Category,Currency,Unit,LastPrice,YearLow,YearHigh,MarketCapitalisation,AverageDailyVolume
OMA.PA,MAIZE,PAR,Currency,Foreign Exchange,EUR,EUR,182.7500,182.2500,183.2500,,
SARMAD=X,SAR/MAD,CCY,Currency,Foreign Exchange,MAD,MAD,2.6111,2.1877,2.7097,,
DKKNZD=X,DKK/NZD,CCY,Currency,Foreign Exchange,NZD,NZD,0.2207,0.1861,0.2235,,
CHFHUF=X,CHF/HUF,CCY,Currency,Foreign Exchange,HUF,HUF,297.5089,249.8901,386.8053,,
MUREUR=X,MUR/EUR,CCY,Currency,Foreign Exchange,EUR,EUR,0.0257,0.0239,0.0275,,
KESNZD=X,KES/NZD,CCY,Currency,Foreign Exchange,NZD,NZD,0.0147,0.0129,0.0152,,
JPYRON=X,JPY/RON,CCY,Currency,Foreign Exchange,,,0.0325,0.0296,0.0351,,
GBPTZS=X,GBP/TZS,CCY,Currency,Foreign Exchange,TZS,TZS,3177.5564,2603.6738,3635.4756,,
GBPUZS=X,GBP/UZS,CCY,Currency,Foreign Exchange,UZS,UZS,4008.1375,3626.8896,4056.0393,,
19752585.SW,GOLD 999.9/1000    ,EBS,Currency,Foreign Exchange,CHF,CHF,1557.0000,,,,
INRDKK=X,INR/DKK,CCY,Currency,Foreign Exchange,DKK,DKK,0.1068,0.0904,0.1138,,
TRYAUD=X,TRY/AUD,CCY,Currency,Foreign Exchange,AUD,AUD,0.5080,0.4599,0.5432,,
CADKMF=X,CAD/KMF,CCY,Currency,Foreign Exchange,KMF,KMF,350.1037,333.8963,378.3895,,
RUBEGP=X,RUB/EGP,CCY,Currency,Foreign Exchange,EGP,EGP,0.1381,0.0908,0.2086,,
MADCNY=X,MAD/CNY,CCY,Currency,Foreign Exchange,CNY,CNY,0.6340,0.6116,0.7567,,
EURSAR=X,EUR/SAR,CCY,Currency,Foreign Exchange,SAR,SAR,4.1318,3.9223,5.1110,,
CADAFN=X,CAD/AFN,CCY,Currency,Foreign Exchange,,,47.5098,44.7445,53.6515,,
AFNEUR=X,AFN/EUR,CCY,Currency,Foreign Exchange,EUR,EUR,0.0150,0.0128,0.0166,,
ZARLSL=X,ZAR/LSL,CCY,Currency,Foreign Exchange,LSL,LSL,1.0003,0.9732,1.0211,,
MURLVL=X,MUR/LVL,CCY,Currency,Foreign Exchange,LVL,LVL,0.0177,0.0159,0.0192,,
ENDK.IR,SCHLUSS-ZEIT D BOER,ISE,Currency,Foreign Exchange,EUR,EUR,20.3000,20.3000,20.3000,,
GBPLVL=X,GBP/LVL,CCY,Currency,Foreign Exchange,LVL,LVL,0.9845,0.7940,1.0014,,
EUR-ALL.F,EUR/ALL,FRA,Currency,Foreign Exchange,ALL,ALL,139.6856,139.6856,139.8411,,
EURTZS=X,EUR/TZS,CCY,Currency,Foreign Exchange,TZS,TZS,2240.7397,1923.4980,2603.8901,,
RUBGBP=X,RUB/GBP,CCY,Currency,Foreign Exchange,GBP,GBP,0.0113,0.0081,0.0171,,
QARPKR=X,QAR/PKR,CCY,Currency,Foreign Exchange,PKR,PKR,27.9292,27.0762,28.4487,,
PENMXN=X,PEN/MXN,CCY,Currency,Foreign Exchange,MXN,MXN,4.9228,4.5593,5.0566,,
NZDBRL=X,NZD/BRL,CCY,Currency,Foreign Exchange,BRL,BRL,2.0989,1.8505,2.4763,,
CZKNOK=X,CZK/NOK,CCY,Currency,Foreign Exchange,NOK,NOK,0.3307,0.2915,0.3587,,
CADGMD=X,CAD/GMD,CCY,Currency,Foreign Exchange,GMD,GMD,30.7774,30.5024,38.7766,,
NGNDKK=X,NGN/DKK,CCY,Currency,Foreign Exchange,DKK,DKK,0.0340,0.0305,0.0363,,
THBARS=X,THB/ARS,CCY,Currency,Foreign Exchange,ARS,ARS,0.2678,0.2530,0.2769,,
EGPMAD=X,EGP/MAD,CCY,Currency,Foreign Exchange,MAD,MAD,1.2507,1.1472,1.3323,,
ARSCHF=X,ARS/CHF,CCY,Currency,Foreign Exchange,CHF,CHF,0.1038,0.0839,0.1192,,
EURAED=X,EUR/AED,CCY,Currency,Foreign Exchange,AED,AED,4.0472,3.8412,5.0054,,
PLNKWD=X,PLN/KWD,CCY,Currency,Foreign Exchange,KWD,KWD,0.0808,0.0756,0.0930,,
MADAED=X,MAD/AED,CCY,Currency,Foreign Exchange,AED,AED,0.3751,0.3614,0.4477,,
DKKKWD=X,DKK/KWD,CCY,Currency,Foreign Exchange,KWD,KWD,0.0447,0.0421,0.0516,,
DKKRUB=X,DKK/RUB,CCY,Currency,Foreign Exchange,RUB,RUB,8.3719,6.2351,13.2962,,
CNYHKD=X,CNY/HKD,CCY,Currency,Foreign Exchange,HKD,HKD,1.2484,1.2273,1.2695,,
BNDDKK=X,BND/DKK,CCY,Currency,Foreign Exchange,DKK,DKK,4.9709,4.4011,5.2036,,
OMREUR=X,OMR/EUR,CCY,Currency,Foreign Exchange,EUR,EUR,2.3574,1.9058,2.4836,,
CLPKRW=X,CLP/KRW,CCY,Currency,Foreign Exchange,KRW,KRW,1.7822,1.7030,1.8843,,
JPYXCD=X,JPY/XCD,CCY,Currency,Foreign Exchange,XCD,XCD,0.0219,0.0214,0.0267,,
CADNAD=X,CAD/NAD,CCY,Currency,Foreign Exchange,NAD,NAD,9.6902,9.0518,10.3685,,
UYU=X,USD/UYU,CCY,Currency,Foreign Exchange,UYU,UYU,27.3250,22.9000,27.6000,,
RSDGBP=X,RSD/GBP,CCY,Currency,Foreign Exchange,GBP,GBP,0.0059,0.0058,0.0069,,
QARCZK=X,QAR/CZK,CCY,Currency,Foreign Exchange,CZK,CZK,6.7487,5.5290,7.1649,,
DKKLKR=X,DKK/LKR,CCY,Currency,Foreign Exchange,LKR,LKR,19.7451,18.4674,23.7956,,
MKDDKK=X,MKD/DKK,CCY,Currency,Foreign Exchange,DKK,DKK,0.1212,0.1155,0.1250,,
SEKILS=X,SEK/ILS,CCY,Currency,Foreign Exchange,ILS,ILS,0.4431,0.4388,0.5336,,
LTLHUF=X,LTL/HUF,CCY,Currency,Foreign Exchange,HUF,HUF,90.1352,87.6281,99.5910,,
CADRSD=X,CAD/RSD,CCY,Currency,Foreign Exchange,,,85.4319,79.4119,92.5560,,
PHPQAR=X,PHP/QAR,CCY,Currency,Foreign Exchange,QAR,QAR,0.0804,0.0794,0.0844,,
GBPXOF=X,GBP/XOF,CCY,Currency,Foreign Exchange,XOF,XOF,930.1332,807.4304,939.5521,,
EUR-EGP.F,EUR/EGP,FRA,Currency,Foreign Exchange,EGP,EGP,9.7577,9.6029,9.7577,,
NZDILS=X,NZD/ILS,CCY,Currency,Foreign Exchange,ILS,ILS,2.5204,2.4998,3.1177,,
MYRAED=X,MYR/AED,CCY,Currency,Foreign Exchange,AED,AED,0.9661,0.9582,1.1683,,
JPYDOP=X,JPY/DOP,CCY,Currency,Foreign Exchange,DOP,DOP,0.3655,0.3564,0.4302,,
INREGP=X,INR/EGP,CCY,Currency,Foreign Exchange,EGP,EGP,0.1234,0.1114,0.1246,,
ALLGBP=X,ALL/GBP,CCY,Currency,Foreign Exchange,GBP,GBP,0.0050,0.0050,0.0058,,
PLNRON=X,PLN/RON FIXING,CCY,Currency,Foreign Exchange,,,1.0709,1.0123,1.1197,,
EURSDG=X,EUR/SDG,CCY,Currency,Foreign Exchange,,,6.5681,3.6045,7.7567,,
19752531.SW,GOLD 999.9/1000    ,EBS,Currency,Foreign Exchange,CHF,CHF,12294.0000,,,,
MADSGD=X,MAD/SGD,CCY,Currency,Foreign Exchange,SGD,SGD,0.1392,0.1335,0.1516,,
CADALL=X,CAD/ALL,CCY,Currency,Foreign Exchange,ALL,ALL,99.7656,94.6899,107.8137,,
881349.MC,ESP/EUR FIXING,MCE,Currency,Foreign Exchange,,,,,,,
BRLNZD=X,BRL/NZD,CCY,Currency,Foreign Exchange,NZD,NZD,0.4764,0.4038,0.5404,,
RONHRK=X,RON/HRK,CCY,Currency,Foreign Exchange,HRK,HRK,1.7134,1.6750,1.7665,,
RONKRW=X,RON/KRW,CCY,Currency,Foreign Exchange,KRW,KRW,285.1424,259.6055,321.3598,,
CHFGIP=X,CHF/GIP,CCY,Currency,Foreign Exchange,GIP,GIP,0.6742,0.6113,75.4395,,
EUR-CAD.F,EUR/CAD,FRA,Currency,Foreign Exchange,CAD,CAD,1.4103,1.3074,1.4683,,
EUR-GIP.F,EUR/GIP,FRA,Currency,Foreign Exchange,GIP,GIP,0.8150,0.8150,0.8282,,
EUR-BBD.F,EUR/BBD,FRA,Currency,Foreign Exchange,BBD,BBD,2.7020,2.7020,2.7531,,
SGDJOD=X,SGD/JOD,CCY,Currency,Foreign Exchange,JOD,JOD,0.5201,0.5079,0.5731,,
CADTMT=X,CAD/TMT,CCY,Currency,Foreign Exchange,,,2.7445,2.4006,2.9365,,
PGKHKD=X,PGK/HKD,CCY,Currency,Foreign Exchange,HKD,HKD,2.8097,2.8094,3.1819,,
SARNZD=X,SAR/NZD,CCY,Currency,Foreign Exchange,NZD,NZD,0.3986,0.3024,0.4027,,
CADAMD=X,CAD/AMD,CCY,Currency,Foreign Exchange,AMD,AMD,374.6927,359.5225,455.6711,,
GBPALL=X,GBP/ALL,CCY,Currency,Foreign Exchange,ALL,ALL,198.7838,172.7086,201.3280,,
PLNTHB=X,PLN/THB,CCY,Currency,Foreign Exchange,THB,THB,9.0953,8.2831,10.5908,,
HKDKWD=X,HKD/KWD,CCY,Currency,Foreign Exchange,KWD,KWD,0.0391,0.0364,0.0392,,
LKRAED=X,LKR/AED,CCY,Currency,Foreign Exchange,AED,AED,0.0275,0.0269,0.0284,,
KWDMXN=X,KWD/MXN,CCY,Currency,Foreign Exchange,MXN,MXN,51.6648,45.4163,52.4201,,
CLPCOP=X,CLP/COP,CCY,Currency,Foreign Exchange,COP,COP,4.1868,3.2305,4.2110,,
EURGBPFIX=X,EUR/GBP FIXING,CCY,Currency,Foreign Exchange,GBP,GBP,0.7304,0.7315,0.8296,,
GBPCLF=X,GBP/CLF,CCY,Currency,Foreign Exchange,CLF,CLF,0.0384,0.0358,0.0410,,
AEDDKK=X,AED/DKK,CCY,Currency,Foreign Exchange,DKK,DKK,1.8445,1.4897,1.9422,,
QARDKK=X,QAR/DKK,CCY,Currency,Foreign Exchange,DKK,DKK,1.8606,1.5030,1.9590,,
OMRSGD=X,OMR/SGD,CCY,Currency,Foreign Exchange,SGD,SGD,3.5398,3.2109,3.6210,,
NOKLTL=X,NOK/LTL,CCY,Currency,Foreign Exchange,LTL,LTL,0.3934,0.3485,0.4271,,
JODTWD=X,JOD/TWD,CCY,Currency,Foreign Exchange,TWD,TWD,43.7757,42.0967,45.1494,,
JPYHKD=X,JPY/HKD,CCY,Currency,Foreign Exchange,HKD,HKD,0.0627,0.0616,0.0767,,
JPYZMW=X,JPY/ZMW,CCY,Currency,Foreign Exchange,,,0.0639,0.0522,0.0647,,
MURUSD=X,MUR/USD,CCY,Currency,Foreign Exchange,USD,USD,0.0283,0.0272,0.0332,,
CHFAFN=X,CHF/AFN,CCY,Currency,Foreign Exchange,,,63.8916,56.2394,80.6352,,
CNYCZK=X,CNY/CZK FIXING,CCY,Currency,Foreign Exchange,CZK,CZK,3.9597,3.2401,4.1949,,
EGPSAR=X,EGP/SAR,CCY,Currency,Foreign Exchange,SAR,SAR,0.4790,0.4779,0.5271,,
EURAFN=X,EUR/AFN,CCY,Currency,Foreign Exchange,,,66.8005,60.3636,78.3027,,
WST=X,USD/WST,CCY,Currency,Foreign Exchange,WST,WST,2.5707,2.1885,2.5910,,
NZDHKD=X,NZD/HKD,CCY,Currency,Foreign Exchange,HKD,HKD,5.1836,5.1347,6.8328,,
AEDSAR=X,AED/SAR,CCY,Currency,Foreign Exchange,SAR,SAR,1.0210,1.0197,1.0242,,
KWDEGP=X,KWD/EGP,CCY,Currency,Foreign Exchange,EGP,EGP,25.8507,24.2692,25.9757,,
JODCZK=X,JOD/CZK,CCY,Currency,Foreign Exchange,CZK,CZK,34.6871,28.4022,36.8472,,
JPYTRY=X,JPY/TRY,CCY,Currency,Foreign Exchange,TRY,TRY,0.0214,0.0185,0.0230,,
PLNCZK=X,PLN/CZK FIXING,CCY,Currency,Foreign Exchange,CZK,CZK,6.5568,6.3064,6.9125,,
CZKXDR=X,CZK/XDR,CCY,Currency,Foreign Exchange,,,0.0291,0.0280,0.0322,,
MADGBP=X,MAD/GBP,CCY,Currency,Foreign Exchange,GBP,GBP,0.0654,0.0644,0.0729,,
TNDHUF=X,TND/HUF,CCY,Currency,Foreign Exchange,HUF,HUF,143.6494,130.3251,147.5024,,
PENEUR=X,PEN/EUR,CCY,Currency,Foreign Exchange,EUR,EUR,0.2854,0.2636,0.3088,,
GMDGBP=X,GMD/GBP,CCY,Currency,Foreign Exchange,GBP,GBP,0.0163,0.0143,0.0167,,
19753440.SW,SILBER 999/1000,EBS,Currency,Foreign Exchange,CHF,CHF,274.0700,,,,
VUVZWL=X,VUV/ZWL,CCY,Currency,Foreign Exchange,,,2.9009,2.9009,3.4539,,
ERNUSD=X,ERN/USD,CCY,Currency,Foreign Exchange,USD,USD,0.0654,0.0654,0.0662,,
EUR-JMD.F,EUR/JMD,FRA,Currency,Foreign Exchange,JMD,JMD,151.2987,148.7391,151.8053,,
LKRCZK=X,LKR/CZK,CCY,Currency,Foreign Exchange,CZK,CZK,0.1839,0.1546,0.1986,,
BHDUSD=X,BHD/USD,CCY,Currency,Foreign Exchange,USD,USD,2.6527,2.6216,2.6767,,
DKKMUR=X,DKK/MUR,CCY,Currency,Foreign Exchange,MUR,MUR,5.2206,4.8836,5.6153,,
